"577,-185.2,-338.4,-168.4,-129.857"
"578,-185.6,-337.6,-168,-131.712"
"579,-185.6,-336.8,-167.6,-126.147"
"580,-185.6,-336,-167.2,-124.292"
"581,-185.6,-335.2,-166.8,-129.857"
"582,-186,-334.4,-166.4,-133.567"
"583,-186.8,-333.6,-166,-128.002"
"584,-186.8,-332.8,-165.6,-122.437"
"585,-186.8,-332,-165.2,-128.002"
"586,-186.8,-331.6,-164.8,-129.857"
"587,-187.2,-330.8,-164.4,-126.147"
"588,-187.6,-330,-164,-131.712"
"589,-188,-329.2,-163.6,-142.843"
"590,-188,-328.4,-163.2,-140.988"
"591,-188,-327.6,-162.8,-139.133"
"592,-188.8,-326.8,-162.4,-140.988"
"593,-188.8,-326,-162.4,-144.698"
"594,-188.8,-325.6,-162,-150.263"
"595,-188.4,-324.8,-161.6,-146.553"
"596,-188.4,-324,-161.2,-139.133"
"597,-188.8,-323.2,-160.8,-131.712"
"598,-188.8,-322.4,-160.4,-140.988"
"599,-188.4,-321.6,-160,-152.118"
"600,-188,-320.8,-159.6,-159.539"
"601,-187.6,-320.4,-159.2,-165.104"
"602,-188,-319.6,-158.8,-165.104"
"603,-188,-318.8,-158.4,-163.249"
"604,-188,-318,-158,-170.669"
"605,-187.6,-317.2,-158,-174.379"
"606,-187.2,-316.4,-157.6,-161.394"
"607,-187.6,-316,-157.2,-150.263"
"608,-188,-315.2,-156.8,-140.988"
"609,-188,-314.4,-156.4,-133.567"
"610,-188,-313.6,-156,-124.292"
"611,-188,-312.8,-155.6,-118.726"
"612,-188.8,-312.4,-155.2,-113.161"
"613,-189.6,-311.6,-154.8,-109.451"
"614,-189.6,-310.8,-154.4,-103.886"
"615,-189.2,-310,-154.4,-105.741"
"616,-189.2,-309.6,-154,-120.582"
"617,-190,-308.8,-153.6,-139.133"
"618,-190.4,-308,-153.2,-148.408"
"619,-190.4,-307.2,-152.8,-146.553"
"620,-189.6,-306.8,-152.4,-144.698"
"621,-189.2,-306,-152,-153.973"
"622,-189.6,-305.2,-151.6,-168.814"
"623,-189.6,-304.4,-151.6,-178.09"
"624,-188.8,-304,-151.2,-178.09"
